Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TenureCategory,PerformanceBoost,StabilityScore,EngagementScore
32,0,2,2,2,1,2,3,1,3,2,7,2,1,4078,0.0,1,13,3,1,3,4.0,3.0,2,3,2.0,1.0,2.0,1,39,1.3333333333333333,2.0
39,0,0,1,25,2,1,3,1,3,3,0,3,1,10920,3.0,0,21,4,2,1,13.0,2.0,3,6,4.0,0.0,5.0,0,84,1.5,2.75
25,0,2,2,18,1,1,1,1,4,2,7,3,1,6232,2.0,0,11,3,2,0,6.0,3.0,2,3,2.0,1.0,2.0,1,33,1.3333333333333333,2.0
52,0,1,1,28,2,3,4,0,4,4,4,3,1,13247,2.0,1,11,3,2,1,24.0,3.0,2,5,3.0,0.0,2.0,1,33,1.0,2.75
43,0,2,1,6,3,3,1,0,2,2,6,3,2,4081,1.0,1,14,3,1,0,20.0,3.0,1,18,7.0,1.0,8.0,3,42,0.8333333333333334,1.5
27,0,2,2,10,3,2,4,0,2,2,7,4,1,5769,1.0,1,11,3,4,0,6.0,3.0,3,6,2.0,4.0,4.0,0,33,1.0,3.75
27,1,2,1,17,4,1,4,0,3,1,6,3,2,2394,1.0,1,13,3,4,0,8.0,2.0,3,8,2.0,7.0,7.0,0,39,1.125,3.5
26,0,2,1,2,1,3,1,1,2,1,6,4,2,3904,0.0,0,12,3,4,0,5.0,2.0,3,4,3.0,1.0,1.0,1,36,1.0,3.0
42,0,2,0,10,3,0,3,0,3,4,3,1,1,16581,0.0,0,14,3,3,1,21.0,4.5,3,18,7.0,0.0,9.0,3,42,0.8888888888888888,2.5
52,0,2,1,8,4,4,3,0,3,1,2,1,1,2950,8.5,0,13,3,3,0,12.0,2.0,1,5,4.0,0.0,4.0,1,39,1.6,2.0
37,0,2,1,11,3,3,1,0,3,1,2,3,2,3629,4.0,0,18,3,1,0,8.0,4.5,3,3,2.0,0.0,2.0,1,54,1.3333333333333333,2.0
35,0,1,1,18,2,1,3,1,3,3,4,4,2,9362,2.0,0,11,3,3,0,10.0,2.0,3,2,2.0,2.0,2.0,2,33,2.0,3.25
25,0,2,1,1,3,5,1,1,3,1,2,4,1,3229,4.0,0,11,3,2,1,7.0,2.0,2,3,2.0,0.0,2.0,1,33,1.3333333333333333,2.25
26,0,2,1,7,3,4,3,1,4,1,2,1,2,3578,0.0,0,12,3,4,0,8.0,2.0,3,7,7.0,0.0,7.0,0,36,2.0,2.75
29,0,2,0,17,3,4,2,1,2,3,1,1,2,7988,1.0,0,13,3,1,0,10.0,3.0,2,10,9.0,0.0,9.0,0,39,1.8,1.5
49,1,1,1,28,2,1,1,1,2,2,2,1,2,4284,3.0,0,20,4,1,0,20.0,2.0,3,4,3.0,1.0,3.0,1,80,1.5,1.5
29,1,1,1,14,1,4,3,0,3,3,0,4,2,7553,0.0,1,12,3,1,0,9.0,1.0,3,8,7.0,7.0,7.0,0,36,1.75,2.75
54,0,2,1,1,3,3,4,0,3,4,5,4,2,16581,6.0,0,19,3,4,0,28.5,3.0,2,18,7.0,7.5,7.0,3,57,0.7777777777777778,3.5
58,0,2,1,1,3,3,4,0,3,5,5,1,1,16581,3.0,1,21,4,3,1,28.5,3.0,3,9,8.0,1.0,5.0,0,84,1.4444444444444444,2.75
55,0,2,1,1,4,3,2,1,4,4,5,4,0,14732,2.0,0,13,3,4,2,28.5,4.0,4,7,7.0,0.0,0.0,0,39,1.0,3.5
36,0,2,2,3,4,2,1,0,3,2,7,2,2,9278,3.0,1,16,3,4,0,15.0,3.0,3,5,4.0,0.0,1.0,1,48,1.0,2.5
31,1,1,2,1,4,1,2,0,1,1,8,3,2,1359,1.0,0,12,3,2,0,1.0,3.0,3,1,0.0,0.0,0.0,2,36,0.0,2.5
30,0,2,2,7,4,2,4,0,3,2,7,1,0,4779,7.0,0,14,3,2,2,8.0,3.0,3,3,2.0,0.0,2.0,1,42,1.3333333333333333,2.5
31,0,2,1,8,5,1,1,0,3,4,5,2,2,16422,3.0,0,11,3,3,0,9.0,3.0,4,3,2.0,1.0,0.0,1,33,0.6666666666666666,2.5
34,0,1,1,1,4,4,4,1,3,1,6,1,0,2996,5.0,0,14,3,3,2,10.0,2.0,3,4,3.0,1.0,3.0,1,42,1.5,2.75
31,1,2,1,8,3,1,1,0,2,1,6,2,2,1261,1.0,0,12,3,3,0,1.0,3.0,4,1,0.0,0.0,0.0,2,36,0.0,2.5
27,0,2,1,11,1,1,2,1,3,1,2,1,1,2099,0.0,0,14,3,2,0,6.0,3.0,4,5,0.0,1.0,4.0,1,42,0.8,2.25
36,0,2,1,4,4,1,1,1,2,2,2,4,2,5810,1.0,0,16,3,3,0,10.0,2.0,2,10,4.0,1.0,8.0,0,48,1.2,2.5
36,0,2,2,16,4,2,3,0,2,2,7,1,1,5647,4.0,0,13,3,1,2,11.0,3.0,2,3,2.0,0.0,2.0,1,39,1.3333333333333333,1.75
47,0,2,1,1,3,5,1,1,3,1,6,4,1,3420,7.0,0,12,3,3,1,17.0,2.0,2,6,5.0,1.0,2.0,0,36,1.1666666666666667,2.5
25,1,2,2,9,2,1,1,1,2,1,8,1,1,4400,3.0,0,12,3,1,0,6.0,2.0,3,3,2.0,2.0,2.0,1,36,1.3333333333333333,1.5
37,0,0,1,5,2,5,3,1,4,1,2,3,2,3500,0.0,0,14,3,1,0,7.0,2.0,1,6,5.0,1.0,3.0,0,42,1.3333333333333333,2.0
56,0,2,1,1,2,1,1,0,3,1,6,1,1,2066,2.0,0,22,4,4,1,5.0,3.0,4,3,2.0,1.0,0.0,1,88,0.6666666666666666,2.5
47,0,2,1,2,4,3,1,0,3,4,5,3,1,16581,3.0,0,19,3,2,2,26.0,2.0,4,18,14.5,5.0,6.0,3,57,1.1388888888888888,2.5
24,0,2,2,4,1,3,4,0,3,2,7,3,1,4162,1.0,1,12,3,3,2,5.0,3.0,3,5,4.0,0.0,3.0,1,36,1.4,3.25
32,0,2,2,7,5,2,4,1,3,2,7,4,1,9204,4.0,0,12,3,3,1,7.0,3.0,2,4,3.0,0.0,3.0,1,36,1.5,3.25
34,0,2,1,1,3,1,4,0,2,1,2,2,1,3294,5.0,0,17,3,1,1,7.0,2.0,2,5,4.0,0.0,2.0,1,51,1.2,2.25
41,0,2,1,5,5,3,2,1,4,1,6,3,1,2127,2.0,1,12,3,1,0,7.0,4.5,2,4,2.0,0.0,3.0,1,36,1.25,2.0
40,0,0,1,9,4,4,3,1,3,2,2,3,0,3975,3.0,0,11,3,3,2,11.0,2.0,4,8,7.0,0.0,7.0,0,33,1.75,3.25
31,0,2,2,8,2,1,1,1,3,3,7,4,0,10793,1.0,0,18,3,1,1,13.0,4.5,3,13,7.0,7.5,9.0,3,54,1.2307692307692308,2.25
46,1,2,2,9,3,2,1,1,3,3,7,4,0,10096,4.0,0,11,3,1,1,28.0,1.0,4,7,7.0,4.0,3.0,0,33,1.4285714285714286,2.5
39,1,0,1,2,3,1,1,0,2,1,2,1,2,3646,2.0,1,23,4,2,0,11.0,2.0,4,1,0.0,0.0,0.0,2,92,0.0,2.0
31,1,1,1,1,5,1,3,0,4,3,4,2,2,7446,1.0,0,11,3,1,0,10.0,2.0,3,10,8.0,4.0,7.0,0,33,1.5,2.25
45,0,2,1,20,3,3,2,1,1,3,0,1,0,10851,2.0,1,18,3,2,1,24.0,2.0,3,7,7.0,0.0,7.0,0,54,2.0,2.0
31,0,2,0,8,2,3,4,0,4,1,1,2,2,2109,8.5,0,18,3,4,0,8.0,3.0,3,3,2.0,0.0,2.0,1,54,1.3333333333333333,3.25
31,1,1,1,2,3,1,2,1,3,1,2,4,1,3722,6.0,1,13,3,3,1,7.0,2.0,1,2,2.0,2.0,2.0,2,39,2.0,2.5
45,0,2,1,29,3,5,2,1,3,3,4,4,1,9380,4.0,1,18,3,4,2,10.0,4.0,4,3,1.0,1.0,2.0,1,54,1.0,3.5
48,0,2,2,7,3,2,3,1,3,2,7,1,0,5486,4.0,0,11,3,1,3,15.0,3.0,3,2,2.0,2.0,2.0,2,33,2.0,2.0
34,1,2,0,9,4,5,1,0,3,1,1,3,1,2742,1.0,0,15,3,4,0,2.0,0.5,3,2,2.0,2.0,2.0,2,45,2.0,2.75
40,0,0,1,8,1,3,4,1,2,3,5,2,0,13757,2.0,0,11,3,3,1,16.0,4.5,3,9,8.0,4.0,8.0,0,33,1.7777777777777777,3.0
28,0,2,2,5,3,3,4,1,3,2,7,1,2,8463,0.0,0,18,3,4,0,6.0,4.0,3,5,4.0,1.0,3.0,1,54,1.4,3.0
44,0,0,1,5,3,1,3,1,2,1,2,3,2,3162,3.0,0,14,3,4,0,7.0,4.5,3,5,2.0,0.0,3.0,1,42,1.0,3.25
53,0,2,1,2,3,3,4,1,4,4,5,2,2,16581,4.0,0,12,3,2,0,28.5,2.0,2,9,8.0,7.5,8.0,0,36,1.7777777777777777,2.5
49,0,2,1,5,4,5,1,1,3,2,0,3,1,6651,2.0,0,14,3,2,1,20.0,0.5,2,3,2.0,1.0,2.0,1,42,1.3333333333333333,2.0
40,0,2,1,2,3,3,3,1,3,1,6,3,0,2345,2.0,0,14,3,3,1,8.0,3.0,4,3,1.0,1.0,2.0,1,42,1.0,3.25
44,0,2,1,20,3,1,4,1,3,1,6,2,2,3420,1.0,0,13,3,3,0,6.0,3.0,2,5,2.0,1.0,3.0,1,39,1.0,2.75
33,0,1,2,7,3,3,4,1,3,2,7,1,1,4373,0.0,0,14,3,1,2,5.0,2.0,3,4,3.0,0.0,3.0,1,42,1.5,2.25
34,0,2,2,3,3,4,4,1,1,2,7,1,2,4759,3.0,0,18,3,4,0,15.0,2.0,3,13,9.0,3.0,12.0,3,54,1.6153846153846154,3.0
30,0,2,2,16,1,1,4,1,3,2,7,3,1,5301,8.0,0,15,3,3,2,4.0,2.0,2,2,1.0,2.0,2.0,2,45,1.5,3.0
42,0,1,1,9,2,3,1,0,3,1,2,4,2,3673,1.0,0,13,3,3,0,12.0,3.0,3,12,9.0,5.0,8.0,3,39,1.4166666666666667,2.75
44,0,1,2,1,5,2,1,0,3,2,7,3,1,4768,7.0,0,12,3,3,1,11.0,4.0,2,1,0.0,0.0,0.0,2,36,0.0,2.25
30,0,0,1,7,3,5,3,1,3,1,6,3,0,1274,1.0,0,13,3,2,2,1.0,2.0,2,1,0.0,0.0,0.0,2,39,0.0,2.5
57,0,2,1,1,2,1,2,1,4,2,6,3,1,4900,0.0,0,24,4,1,1,13.0,2.0,2,12,9.0,2.0,8.0,3,96,1.4166666666666667,2.0
49,0,2,1,7,4,1,3,1,3,3,0,2,0,10466,3.0,0,14,3,2,2,28.5,3.0,3,8,7.0,0.0,7.0,0,42,1.75,2.5
34,0,1,1,15,3,3,2,1,3,4,5,1,0,16581,7.0,0,14,3,4,2,16.0,3.0,2,14,8.0,6.0,9.0,3,42,1.2142857142857142,2.25
28,1,1,2,1,3,5,1,1,3,1,8,3,1,2909,3.0,0,15,3,4,1,5.0,3.0,4,3,2.0,1.0,2.0,1,45,1.3333333333333333,3.0
29,1,1,2,13,3,5,1,0,3,2,7,2,2,5765,5.0,0,11,3,1,0,7.0,4.0,1,5,3.0,0.0,0.0,1,33,0.6,1.25
34,1,2,2,24,4,3,1,0,2,2,7,2,2,4599,0.0,1,23,4,3,0,16.0,2.0,4,15,9.0,7.5,10.0,3,92,1.2666666666666666,2.5
35,0,2,2,7,1,1,4,1,3,1,8,3,1,2404,1.0,0,13,3,1,1,1.0,3.0,3,1,0.0,0.0,0.0,2,39,0.0,2.75
24,1,1,1,9,3,3,2,1,3,1,2,1,2,3172,2.0,1,11,3,3,0,4.0,2.0,2,0,0.0,0.0,0.0,2,33,1.25,2.0
24,0,0,2,13,2,1,4,0,3,1,8,2,1,2033,1.0,0,13,3,3,1,1.0,2.0,3,1,0.0,0.0,0.0,2,39,0.0,3.0
44,0,1,1,2,1,3,2,1,3,3,4,3,2,10209,5.0,1,18,3,2,0,16.0,2.0,2,2,2.0,2.0,2.0,2,54,2.0,2.25
29,0,2,2,19,3,1,3,1,2,2,7,3,0,8620,1.0,0,14,3,3,2,10.0,3.0,3,10,7.0,0.0,4.0,0,42,1.1,3.0
30,0,2,0,1,3,1,3,1,3,1,1,3,0,2064,0.0,0,21,4,1,1,6.0,3.0,4,5,3.0,1.0,3.0,1,84,1.2,2.75
55,0,2,1,4,4,1,4,1,3,2,0,3,1,4035,0.0,1,16,3,2,0,4.0,2.0,3,3,2.0,1.0,2.0,1,48,1.3333333333333333,3.0
33,0,2,1,4,4,3,1,0,2,1,2,2,1,3838,8.0,0,11,3,4,0,8.0,4.5,3,5,4.0,0.0,2.0,1,33,1.2,2.5
47,0,2,2,14,3,3,3,0,3,2,7,3,1,4591,3.0,1,17,3,3,1,11.0,4.0,2,5,4.0,1.0,2.0,1,51,1.2,2.75
28,1,1,1,2,2,3,3,1,2,1,2,1,2,2561,7.0,0,11,3,3,0,8.0,2.0,2,0,0.0,0.0,0.0,2,33,1.25,2.25
28,0,2,1,1,3,1,1,1,2,1,6,3,0,1563,1.0,0,14,3,4,1,1.0,2.0,1,1,0.0,0.0,0.0,2,42,0.0,2.25
28,0,1,2,7,3,1,3,1,3,2,7,1,2,4898,0.0,0,14,3,4,0,5.0,4.5,3,4,2.0,1.0,3.0,1,42,1.25,2.75
49,0,2,1,3,2,3,3,0,2,2,2,1,1,4789,4.0,0,25,4,1,1,10.0,3.0,3,3,2.0,1.0,2.0,1,100,1.3333333333333333,2.0
29,0,1,1,2,1,1,4,0,3,1,2,2,1,3180,0.0,0,13,3,3,3,4.0,3.0,3,3,2.0,0.0,2.0,1,39,1.3333333333333333,3.0
28,0,2,1,29,1,1,3,1,1,2,4,2,1,6549,1.0,0,14,3,2,2,8.0,2.0,2,8,6.0,1.0,7.0,0,42,1.625,2.25
33,0,2,1,8,5,1,4,1,3,2,0,3,2,6388,2.0,1,17,3,1,0,14.0,4.5,3,0,0.0,0.0,0.0,2,51,1.25,2.75
32,0,2,1,10,3,3,3,1,3,3,3,4,2,11244,2.0,0,25,4,2,0,10.0,4.5,4,5,2.0,0.0,0.0,1,100,0.4,3.25
54,0,1,1,11,4,3,2,0,3,4,3,4,0,16032,3.0,0,20,4,1,1,26.0,2.0,3,14,9.0,1.0,12.0,3,80,1.5,2.5
29,1,2,1,1,4,5,1,1,2,1,6,1,2,2362,6.0,0,13,3,3,0,11.0,2.0,1,9,7.0,0.0,7.0,0,39,1.5555555555555556,1.5
44,0,2,1,28,3,1,4,1,3,4,5,1,1,16328,3.0,0,13,3,3,1,24.0,1.0,4,18,6.0,7.5,14.5,3,39,1.1388888888888888,3.0
39,0,2,1,6,3,1,2,0,3,3,4,2,2,8376,4.0,0,18,3,4,0,9.0,3.0,3,2,0.0,2.0,2.0,2,54,1.0,2.75
46,0,2,2,3,3,1,3,0,3,4,3,2,1,16581,8.0,0,12,3,4,1,23.0,2.0,4,13,12.0,5.0,1.0,3,36,1.0,3.25
35,0,2,1,16,3,1,4,0,2,3,0,2,2,8606,1.0,0,19,3,4,0,11.0,3.0,1,11,8.0,3.0,3.0,3,57,1.0,2.75
23,0,2,1,20,1,1,1,1,3,2,2,3,2,2272,0.0,0,14,3,2,0,5.0,2.0,3,4,3.0,1.0,2.0,1,42,1.25,2.25
40,1,2,1,9,4,1,4,1,3,1,2,1,2,2018,3.0,0,14,3,2,0,15.0,3.0,1,5,4.0,1.0,0.0,1,42,0.8,2.0
34,0,2,2,1,3,5,4,1,2,3,7,3,1,7083,1.0,1,14,3,4,0,10.0,3.0,3,10,9.0,7.5,6.0,0,42,1.5,3.5
31,1,1,1,3,3,1,4,0,3,1,6,3,2,4084,1.0,0,12,3,1,0,7.0,2.0,1,7,2.0,7.0,7.0,0,36,1.2857142857142858,2.25
50,0,1,1,22,5,3,3,1,1,4,5,4,2,14411,1.0,1,13,3,4,0,28.5,2.0,3,18,6.0,7.5,9.0,3,39,0.8333333333333334,3.5
34,0,2,2,7,2,5,2,1,3,1,8,3,1,2308,0.0,1,25,4,2,1,12.0,4.0,3,11,10.0,5.0,7.0,3,100,1.5454545454545454,2.5
42,0,2,1,2,3,3,3,1,2,1,2,2,1,4841,4.0,0,14,3,2,1,4.0,3.0,3,1,0.0,0.0,0.0,2,42,0.0,2.5
37,0,2,1,13,3,3,1,1,3,2,6,4,1,4285,1.0,0,17,3,1,0,10.0,2.0,3,10,8.0,3.0,7.0,0,51,1.5,2.25
29,0,2,1,8,1,4,3,0,1,2,0,1,1,9715,3.0,0,13,3,3,1,9.0,3.0,3,7,7.0,0.0,7.0,0,39,2.0,2.5
33,0,2,1,25,3,1,4,1,2,2,4,2,2,4320,1.0,0,13,3,4,0,5.0,2.0,3,5,3.0,0.0,2.0,1,39,1.0,3.25
45,0,2,1,28,3,5,4,1,3,1,6,4,1,2132,4.0,0,20,4,4,1,8.0,3.0,3,5,4.0,0.0,3.0,1,80,1.4,3.75
42,0,1,1,2,3,1,4,1,3,3,0,4,1,10124,2.0,1,14,3,3,1,24.0,3.0,1,18,8.0,7.5,9.0,3,42,0.9444444444444444,3.0
40,0,2,2,9,2,3,1,1,3,2,7,1,1,5473,0.0,0,12,3,4,0,9.0,4.5,4,8,4.0,7.0,1.0,0,36,0.625,2.5
33,0,2,1,28,4,1,2,1,3,2,2,3,1,5207,1.0,1,12,3,2,1,15.0,3.0,3,15,14.0,5.0,7.0,3,36,1.4,2.5
40,0,2,0,6,2,3,3,1,3,4,3,4,2,16437,1.0,1,21,4,4,0,21.0,2.0,3,18,7.0,7.0,7.0,3,84,0.7777777777777778,3.5
24,0,2,1,21,2,5,3,1,2,1,2,1,0,2296,0.0,0,14,3,2,3,2.0,3.0,3,1,1.0,0.0,0.0,2,42,1.0,2.25
40,0,0,1,8,2,1,4,1,3,2,0,4,0,4069,3.0,1,18,3,3,0,8.0,2.0,3,2,2.0,2.0,2.0,2,54,2.0,3.5
45,0,2,1,1,4,5,1,1,3,3,0,2,0,7441,1.0,0,12,3,1,3,10.0,4.0,3,10,8.0,7.0,7.0,0,36,1.5,1.75
35,0,2,2,28,4,1,2,0,2,1,8,3,1,2430,0.0,0,23,4,1,2,6.0,4.5,3,5,3.0,4.0,2.0,1,92,1.0,2.25
32,0,2,1,5,2,1,4,0,2,2,6,2,1,5878,3.0,0,12,3,1,1,12.0,2.0,3,7,1.0,2.0,5.0,0,36,0.8571428571428571,2.5
36,0,2,2,2,4,1,3,1,3,1,8,4,2,2644,3.0,1,21,4,4,0,7.0,3.0,2,3,2.0,1.0,2.0,1,84,1.3333333333333333,3.25
48,0,2,2,16,4,1,3,0,3,2,7,3,0,6439,8.0,0,14,3,3,1,18.0,2.0,3,8,7.0,7.0,7.0,0,42,1.75,3.0
29,0,2,1,9,3,1,3,1,4,1,6,3,1,2451,6.0,0,18,3,1,2,5.0,2.0,2,1,0.0,0.0,0.0,2,54,0.0,2.25
33,0,2,2,8,4,1,1,1,3,2,7,1,1,6392,2.0,0,13,3,4,1,8.0,4.5,1,2,2.0,2.0,2.0,2,39,2.0,1.75
30,1,2,2,1,3,1,2,1,2,2,7,1,1,9714,1.0,0,11,3,4,1,10.0,4.0,3,10,8.0,6.0,7.0,0,33,1.5,2.5
38,0,1,0,10,4,0,3,1,3,2,1,3,1,6077,3.0,0,11,3,3,0,10.0,2.0,3,6,3.0,1.0,2.0,0,33,0.8333333333333334,3.0
35,0,2,1,1,3,3,4,1,2,1,2,1,2,2450,1.0,0,19,3,2,0,3.0,3.0,3,3,0.0,1.0,2.0,1,57,0.6666666666666666,2.5
30,0,2,2,29,4,5,3,1,3,3,7,2,1,9250,3.0,0,12,3,2,1,9.0,3.0,3,4,2.0,1.0,3.0,1,36,1.25,2.5
35,1,2,1,2,3,1,1,0,3,1,2,1,0,2074,1.0,1,12,3,4,1,1.0,2.0,3,1,0.0,0.0,0.0,2,36,0.0,2.25
53,1,2,1,2,5,5,3,0,2,3,4,4,1,10169,0.0,0,16,3,2,1,28.5,4.0,3,18,7.0,1.0,9.0,3,48,0.8888888888888888,3.0
38,1,2,1,2,3,3,3,1,3,2,4,2,1,4855,4.0,0,11,3,1,2,7.0,2.0,3,5,2.0,1.0,4.0,1,33,1.2,2.25
32,0,0,1,1,4,5,4,1,3,2,6,1,1,4087,4.0,0,14,3,2,1,9.0,3.0,2,6,5.0,1.0,2.0,0,42,1.1666666666666667,2.25
48,0,2,1,15,4,4,3,0,3,1,6,1,1,2367,8.0,0,12,3,4,1,10.0,3.0,2,8,2.0,7.0,6.0,0,36,1.0,2.5
34,0,2,1,7,4,3,1,1,3,1,6,4,2,2972,1.0,0,13,3,3,0,1.0,4.0,1,1,0.0,0.0,0.0,2,39,0.0,2.25
55,0,2,2,26,5,2,3,1,2,5,3,4,1,16581,1.0,0,21,4,3,1,28.5,3.0,3,18,6.0,2.0,13.0,3,84,1.0555555555555556,3.25
34,0,2,1,1,4,1,2,1,3,2,6,4,1,5484,8.5,0,17,3,2,1,9.0,3.0,2,2,2.0,2.0,1.0,2,51,1.5,2.5
26,0,2,1,3,3,1,1,0,3,1,6,4,1,2061,1.0,0,21,4,1,0,1.0,4.5,3,1,0.0,0.0,0.0,2,84,0.0,2.25
38,0,2,2,14,3,1,3,1,3,2,7,2,1,9924,0.0,0,11,3,4,1,10.0,3.0,3,9,8.0,7.0,7.0,0,33,1.6666666666666667,3.0
38,0,2,2,16,3,1,2,0,3,2,7,2,2,4198,2.0,0,12,3,2,0,8.0,4.5,4,3,2.0,1.0,2.0,1,36,1.3333333333333333,2.5
36,0,2,2,1,4,1,2,0,3,2,7,3,2,6815,6.0,0,13,3,1,0,15.0,4.5,3,1,0.0,0.0,0.0,2,39,0.0,2.25
29,0,2,1,3,1,3,2,1,3,1,2,1,2,4723,1.0,1,18,3,4,0,10.0,3.0,3,10,9.0,1.0,5.0,0,54,1.4,2.5
35,0,2,1,10,4,3,1,0,3,2,0,3,2,6142,3.0,1,16,3,3,0,10.0,4.0,3,5,2.0,0.0,4.0,1,48,1.2,2.5
39,0,2,2,6,3,3,4,1,4,3,7,3,1,8237,2.0,0,11,3,1,1,11.0,3.0,3,7,6.0,7.0,6.0,0,33,1.7142857142857142,2.75
29,0,1,1,2,1,1,1,1,3,2,0,4,0,8853,1.0,0,19,3,4,1,6.0,0.5,4,6,4.0,1.0,3.0,0,57,1.1666666666666667,3.25
50,0,2,2,9,3,2,3,1,3,5,3,3,1,16581,4.0,1,16,3,3,1,27.0,2.0,3,1,0.0,0.0,0.0,2,48,0.0,3.0
23,0,2,1,10,3,5,4,1,4,1,6,3,1,2073,2.0,0,16,3,4,1,4.0,2.0,3,2,2.0,2.0,2.0,2,48,2.0,3.5
36,0,1,1,6,4,1,1,1,4,2,2,1,1,5562,3.0,1,13,3,4,1,9.0,3.0,3,3,2.0,0.0,2.0,1,39,1.3333333333333333,2.25
42,0,2,1,9,2,4,4,1,2,5,3,4,2,16581,8.0,0,22,4,4,0,24.0,2.0,3,1,0.0,0.0,1.0,2,88,1.0,3.75
35,0,2,1,28,3,1,2,1,4,2,2,3,1,3407,1.0,0,17,3,4,2,10.0,3.0,2,10,9.0,6.0,8.0,0,51,1.7,2.75
34,0,1,1,10,4,5,4,1,2,2,0,3,1,5063,1.0,0,14,3,2,1,8.0,3.0,2,8,2.0,7.0,7.0,0,42,1.125,2.75
40,0,2,2,14,2,1,4,0,3,2,7,1,1,4639,1.0,0,15,3,3,1,5.0,2.0,3,5,4.0,1.0,2.0,1,45,1.2,2.75
43,0,2,1,27,3,5,4,1,4,1,2,2,0,4876,5.0,0,12,3,3,1,8.0,0.5,3,6,4.0,0.0,2.0,0,36,1.0,3.0
35,0,2,1,7,2,1,3,1,2,1,2,4,1,2690,1.0,0,18,3,4,1,1.0,4.5,2,1,0.0,0.0,1.0,2,54,1.0,3.25
46,0,2,2,1,4,1,4,1,4,4,3,1,2,16581,1.0,0,15,3,2,0,27.0,4.5,1,18,0.0,0.0,12.0,3,45,0.6666666666666666,2.0
28,1,2,1,24,3,3,3,1,3,1,2,2,1,2408,1.0,1,17,3,3,3,1.0,3.0,3,1,1.0,0.0,0.0,2,51,1.0,2.75
22,0,0,1,26,2,4,2,0,2,1,6,3,1,2814,1.0,1,14,3,2,0,4.0,2.0,2,4,2.0,1.0,3.0,1,42,1.25,2.25
50,0,1,1,20,5,3,2,1,3,4,0,3,1,11245,2.0,1,15,3,3,1,28.5,3.0,3,18,8.0,7.5,13.0,3,45,1.1666666666666667,2.75
32,0,2,1,5,4,4,2,0,4,1,6,4,1,3312,3.0,0,17,3,4,2,6.0,3.0,3,3,2.0,0.0,2.0,1,51,1.3333333333333333,3.25
44,0,2,1,7,3,3,2,0,3,5,5,4,0,16581,0.0,1,14,3,4,1,23.0,4.0,2,18,7.0,1.0,10.0,3,42,0.9444444444444444,3.0
30,0,2,1,7,3,3,2,1,2,1,6,2,1,2141,1.0,0,12,3,2,1,6.0,3.0,2,6,4.0,1.0,1.0,0,36,0.8333333333333334,2.0
45,0,2,1,5,5,3,3,0,1,2,2,1,2,5769,1.0,1,14,3,1,0,10.0,3.0,3,10,7.0,1.0,4.0,0,42,1.1,2.0
45,0,0,2,26,3,2,1,1,2,2,7,1,1,4385,1.0,0,15,3,1,1,10.0,2.0,3,10,7.0,4.0,5.0,0,45,1.2,1.5
31,0,1,2,2,4,4,4,1,3,2,7,1,2,5332,7.0,0,13,3,4,0,10.0,3.0,3,5,2.0,0.0,3.0,1,39,1.0,3.0
36,0,2,1,12,4,1,3,0,3,2,4,3,1,4663,8.5,1,12,3,2,2,7.0,2.0,3,3,2.0,1.0,1.0,1,36,1.0,2.75
34,0,1,1,10,4,1,3,1,4,2,4,4,0,4724,1.0,0,13,3,1,1,9.0,3.0,3,9,7.0,7.0,2.0,0,39,1.0,2.75
49,0,2,1,25,4,1,3,0,3,1,2,1,1,3211,1.0,0,14,3,4,1,10.0,3.0,2,9,6.0,1.0,4.0,0,42,1.1111111111111112,2.5
39,0,2,1,10,5,3,2,1,3,2,4,1,1,5377,2.0,0,13,3,4,3,10.0,3.0,3,7,7.0,7.0,7.0,0,39,2.0,2.5
27,0,2,1,19,3,4,4,1,2,1,2,1,0,4066,1.0,0,11,3,1,2,7.0,3.0,3,7,7.0,0.0,7.0,0,33,2.0,2.25
35,0,2,1,18,5,1,2,1,4,2,6,1,1,5208,1.0,0,11,3,4,0,16.0,2.0,3,16,14.5,1.0,10.0,3,33,1.53125,2.5
28,0,2,1,27,3,3,2,0,1,2,4,1,0,4877,0.0,0,21,4,2,1,6.0,4.5,2,5,3.0,0.0,0.0,1,84,0.6,1.75
21,0,2,1,5,1,3,3,1,3,1,6,4,2,3117,1.0,0,18,3,3,0,3.0,2.0,3,2,2.0,2.0,2.0,2,54,2.0,3.25
18,1,1,2,3,2,3,2,0,3,1,8,4,2,1569,1.0,1,12,3,3,0,0.0,2.0,4,0,0.0,0.0,0.0,2,36,1.25,3.25
47,0,2,0,26,4,1,4,0,3,5,3,3,1,16581,3.0,0,11,3,3,1,27.0,2.0,3,5,2.0,1.0,0.0,1,33,0.4,3.25
39,0,2,1,3,2,3,3,1,2,2,2,3,0,3069,0.0,0,15,3,4,1,11.0,3.0,3,10,8.0,0.0,7.0,0,45,1.5,3.25
40,0,2,1,15,3,1,1,0,2,3,4,3,1,10435,1.0,0,13,3,4,2,18.0,2.0,3,18,14.5,7.5,12.0,3,39,1.4722222222222223,2.75
